category,opendb_id,buildcores_id,name,part_numbers,on_current_feed,in_local_checkout_before,has_any_picture
PCCase,20245fbf-17d0-4fe2-a337-37fa7e51ece8,d29yh499o,NZXT H9 Elite ATX Mid Tower White with Tempered Glass Side Panel,,False,True,True
PCCase,a8d17240-a7a8-49f8-97fc-e09b1c20ecef,v0gjaqow2,"NZXT H3 Flow Micro ATX Mid Tower Black with Tinted Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A Front Panel",CC-H31FB-01; CC-H31FB-02,True,True,True
PCCase,f71318da-b9dd-4800-954c-076c56958762,kdcigzkpj,NZXT H6 Flow RGB ATX Mid Tower Black Tempered Glass,CC-H61FB-R1,True,True,True
PCCase,2da4df71-b3a3-412a-b67c-d30f84c77d91,wx2cw4fph,NZXT H6 Flow RGB ATX Mid Tower White Tempered Glass,CC-H61FW-R1,True,True,True
PCCase,68e63b0e-7ce6-4660-84c5-ef9ee8fb7f88,tfmg9jlc9,"NZXT H5 Flow (2024) ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CC-H52FB-01,True,True,True
PCCase,456a564c-2998-4260-b779-ee852852a829,p8zd4qy82,NZXT H2 Flow Black,CI-H21FB-01,True,True,True
PCCase,09fcde51-6af5-4b38-8f4e-eb3b9c020e52,dc5t3kfbv,NZXT H9 Flow ATX Mid Tower White with Tempered Glass Side Panel,,False,True,True
PCCase,15b80641-01d5-4412-928f-c6d327f2bb77,n0bcfx7bt,NZXT H9 Flow ATX Mid Tower Black Tempered Glass Side Panel,,False,True,True
PCCase,9302d1b4-a0b9-48b3-b84c-2a6d0d04478f,wwxaih9yg,"NZXT H510 Elite ATX Mid Tower White / Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H510E-W1,False,True,True
PCCase,9469ee8d-121b-4dd9-87ba-40858b67f5cd,7w986vx9n,"NZXT H9 Flow (2025) ATX Mid Tower Black Tinted Tempered Glass Side Panel, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H92FB-01; CM-H92FB-02,True,True,True
PCCase,f73a23ba-e91a-4d80-ab50-422abe6b2a05,g9ph7qz2s,NZXT H5 Flow RGB (2024) ATX Mid Tower Black Tempered Glass Side Panel,CC-H52FB-R1,True,True,True
PCCase,b5020a0f-1b6d-41df-acb0-f3c95c959600,tiye8iiim,NZXT H5 Flow (2024) ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A,CC-H52FW-01,True,True,True
PCCase,253a5512-cfbb-4418-9d7c-fc8ace398562,fnerkkqar,NZXT H3 Flow Micro ATX Mid Tower White Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A,CC-H31FW-01; CC-H31FW-02,True,True,True
PCCase,d1c4ea4c-7e63-4086-951c-2a28ee297da7,o9bx9u9l7,NZXT H6 Flow ATX Mid Tower Black with Tempered Glass Side Panel,CC-H61FB-01,True,True,True
PCCase,7e43d4c9-667d-4c42-ba17-d5f7c0d4b147,df8r9kpya,NZXT H7 Elite - CM-H71EB-01 - ATX Mid Tower PC Gaming Case - Front I/O USB Type-C Port - Quick-Release Tempered Glass Side Panel - Black,CM-H71EB-01,False,True,True
PCCase,55b94e26-2495-4727-acff-6ac025396bcd,1rbt6hney,NZXT H6 (2026) ATX Mid Tower Black Tempered Glass,CC-H62FB-01,True,False,True
PCCase,6960793f-387a-4df5-9625-45a4f0d30bf1,5tp4sd6y6,"NZXT H5 Flow (2022) ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",,False,True,True
PCCase,1b469aa3-4afa-45e7-bc15-9170ccc163d8,by4s2bu7h,NZXT H9 Elite ATX Mid Tower Black Tempered Glass Side Panel,,False,True,True
PCCase,044572aa-2cb1-4b2a-b42d-e3554cc27309,bsv2vnalv,NZXT H7 Flow 2024 - Mid-Tower ATX Airflow Case - Includes Pre-Installed 3 x 120mm Fans - CM-H72FB-01 - Supports Bottom Fans for Dedicated GPU Cooling - Cable Management - Black,CM-H72FB-01; CM-H72FB-R1,True,True,True
PCCase,1cfc5507-214e-4298-8b00-715b565030fe,5tb4euddq,"NZXT H9 Flow RGB+ (2025) ATX Mid Tower Black with Tinted Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H92FB-P1; CM-H92FB-P2,True,True,True
PCCase,b1e0b4f0-0522-443b-94a2-309f67623bb7,84akyunya,NZXT H6 Flow ATX Mid Tower White Tempered Glass Side Panel,CC-H61FW-01,True,True,True
PCCase,553db8f9-88ec-4f0c-87e2-f3a56e135d09,6bidmklk3,NZXT H9 Flow RGB+ (2025) ATX Mid Tower White Tempered Glass,CM-H92FW-P1; CM-H92FW-P2,True,True,True
PCCase,03aec929-39f5-43c7-8396-3de12002b795,gh7e6oopp,NZXT H7 Flow (2024) ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A,CM-H72FB-01,True,True,True
PCCase,407abc4e-be29-4dc4-9830-6877830101bf,d3hj2v02v,"NZXT H9 Flow (2025) ATX Mid Tower White Tempered Glass Side Panel, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H92FW-01; CM-H92FW-02,True,True,True
PCCase,95af7ccd-f5cd-4b4a-875d-8a59b0d82e62,4isix1zrf,NZXT H6 RGB+ (2026) ATX Mid Tower Black Tempered Glass,CC-H62FB-P1,True,False,True
PCCase,cbbbd03d-56fe-4bb7-a7e4-a43641752e6f,ayqfryz83,NZXT H510 ATX Mid Tower Black Tempered Glass Side Panel,CA-H510B-B1,False,True,True
PCCase,bf866219-af85-40e9-94e1-cff6f4ddd63d,audej4x2e,NZXT H6 (2026) ATX Mid Tower White Tempered Glass,CC-H62FW-01,True,False,True
PCCase,5619fdec-6575-4d2c-887e-70da440a40ac,as4j1brrq,NZXT H5 Flow (2022) ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C / USB 3.2 Gen 1 Type-A,CC-H51FW-01; CA-H52FW-01,False,True,True
PCCase,6b734e18-04e6-4256-a58d-7c9b9458a9fe,h5110dbte,NZXT H6 RGB+ (2026) ATX Mid Tower White Tempered Glass,CC-H62FW-P1,True,False,True
PCCase,f1ff1ac2-32d9-4169-8b2e-6d6fcb744b35,k3sode4gh,NZXT H5 Flow RGB (2024) ATX Mid Tower White Tempered Glass Side Panel with USB 3.2 Gen 2x2 Type-C and USB 3.2 Gen 1 Type-A,,True,True,True
PCCase,a716ae3d-6f02-478d-91d5-618a56e8cb7b,tzjgh92pj,NZXT H510 ATX Mid Tower White Tempered Glass Side Panel,CA-H510B-W1,False,True,True
PCCase,00827b00-c9c3-421a-8730-78e3cea68fe7,nlblsam12,"NZXT H7 Flow RGB (2024) ATX Mid Tower White Tempered Glass, USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A",CM-H72FW-R1,True,True,True
PCCase,825fc1d4-62b4-4da5-95b3-a01e97dfb2ab,g7l1zeuw0,NZXT H9 Flow RGB (2025) ATX Mid Tower Black Tinted Tempered Glass USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A,CM-H92FB-R1; CM-H92FB-R2,True,True,True
PCCase,cc6dba0d-1833-481c-b980-d23f4edeee74,8lunlt6x3,"NZXT H7 Flow (2024) ATX Mid Tower White Tempered Glass Side Panel, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H72FW-01,True,True,True
PCCase,9e92d512-eeb5-45fd-b097-411230bb5949,sblfpqmog,"NZXT H7 Flow (2022) ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H71FB-01,False,True,True
PCCase,58262c93-3e90-4378-b38a-96115e94ea7e,bxoq4sbej,NZXT H510 Elite - CA-H510E-B1 - Premium Mid-Tower ATX Case PC Gaming Case - Dual-Tempered Glass Panel - Front I/O USB Type-C Port - Vertical GPU Mount - Integrated RGB Lighting - Black,CA-H510E-B1,False,True,True
PCCase,5fc58216-210d-4488-911b-9120758134d5,tx2to3d86,NZXT H9 Flow RGB (2025) ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A Front Panel,CM-H92FW-R1; CM-H92FW-R2,True,True,True
PCCase,09159f81-d762-4fa1-8e14-594d3847be80,xk9jlfzfj,NZXT H5 Elite ATX Mid Tower White Tempered Glass,,False,True,True
PCCase,db39b83e-baed-4d65-9fed-723809f6edbf,ak6i9uqd3,NZXT H5 Elite ATX Mid Tower Black Tempered Glass Side Panel,,False,True,True
PCCase,29133c68-e164-4773-a2bf-30ae2f6bed63,fxtfr4lrx,NZXT H510 ATX Mid Tower Black/Red Tempered Glass Side Panel,CA-H510B-BR,False,True,True
PCCase,dddb6565-078a-4ec5-bd35-7bdaedc84be5,98qv1l55u,NZXT H7 Flow (2022) ATX Mid Tower White Tempered Glass Side Panel,CM-H71FW-01,False,True,True
PCCase,12653beb-250c-44ea-8410-ca9a9372a570,6vi02zutn,"NZXT H7 Elite (2023) ATX Mid Tower White with Tempered Glass Side Panel, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H71EW-02,False,True,True
PCCase,c298f197-7bda-4cb7-ab79-c8d6bb105265,yt2mitsqy,NZXT - H510 Flow ATX Mid Tower Case,CA-H52FB-01; CA-H52FW-01,False,True,True
PCCase,d3292df3-0064-4c93-b541-93b25b47ba71,ujdwrrx31,NZXT H7 Elite (2022) ATX Mid Tower Tempered Glass,CM-H71EB-01,False,True,True
PCCase,2ecce427-40cc-4a2d-b1ad-6c237f4d80b2,ycudcqu9j,"NZXT H7 Flow (2022) ATX Mid Tower White / Black with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H71FG-01,False,True,True
PCCase,ebf86cad-bafe-4a31-aaa3-bfc9efeb9e54,5cfivc2wa,"NZXT H210i Mini-ITX Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H210i-W1; CA-H210i-B1,False,True,True
PCCase,15228416-2ac1-4ff8-9039-d006728ae451,qwdarjdq3,NZXT H5 Flow RGB ATX Mid Tower Black Tempered Glass Side Panel,,False,True,True
PCCase,86155d89-39a7-454f-8fd0-7bdc6ef0ec54,2b0tr2dea,"NZXT S340 Elite ATX Mid Tower Computer Case, Matte Black/Red (CA-S340W-B4)",CA-S340W-B4; CA-S340W-RA,False,True,True
PCCase,60ab1409-b7de-4c23-b855-b787c8b10aac,ldk1kxd8a,NZXT H710i Mid-Tower Case (Matte White),CA-H710I-W1,False,True,True
PCCase,420f8170-8aba-4302-937c-b24a17365577,o26pv66sw,NZXT H7 Elite ATX Mid Tower Tempered Glass,CM-H71EW-01,False,True,True
PCCase,bac6f073-3ffd-45e4-b241-2b4d0f33eba6,j9vz4wym6,NZXT H5 Flow RGB (2023) ATX Mid Tower White Tempered Glass,,False,True,True
PCCase,28dd6139-320e-44b3-aa8a-a617b135196d,kf3rcx8zs,NZXT H7 Flow RGB (2024) ATX Mid Tower Black Tempered Glass,CM-H72FB-R1,True,True,True
PCCase,43a87f8a-daa3-41c3-b9f5-9d59a07f5014,z0fe8mfij,NZXT H500 - Compact ATX Mid-Tower PC Gaming Case - Tempered Glass Panel - All-Steel Construction - Enhanced Cable Management System - Water-Cooling Ready - White/Black,N82E16811146289R; CA-H500B-B1,False,True,True
PCCase,c6125f2f-565b-45b6-a207-76a1b86f690d,se9nzw8kg,NZXT H510i ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,CA-H510i-W1; CA-H510I-W1,False,True,True
PCCase,2fa48d19-998d-47fc-a564-8c3443dbb494,fd4fsjnqp,NZXT H210i - Mini-ITX PC Gaming Case - Front I/O USB Type-C Port - Tempered Glass Side Panel Cable Management - Water-Cooling Ready - Integrated RGB Lighting - Steel Construction - White/Black,CA-H210B-W1,False,True,True
PCCase,14d9ab20-35fd-4849-acb2-f16e28466764,ucty4s17o,NZXT - H510 Flow ATX Mid Tower Case,CA-H52FB-01,False,True,True
PCCase,29770260-9024-4675-ae8c-cb6a3074b7d8,hdttk81pa,"NZXT H7 Flow RGB (2023) ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H71FB-R1,False,True,True
PCCase,370b9d64-46b3-45e3-89e0-177abcc4960a,ft4j4b7ix,NZXT H7 Elite (2023) ATX Mid Tower Black Tempered Glass Side Panel,CM-H71EB-02,False,True,True
PCCase,15624d8f-0767-4111-8291-c842421181d5,x3zssnrzk,NZXT H1 (2019),21,False,True,True
PCCase,1e4e4294-0119-4295-aaf0-93baa44b2b24,rb0tx4m1i,NZXT H7 - CM-H71BW-01 - ATX Mid Tower PC Gaming Case - Front I/O USB Type-C Port - Quick-Release Tempered Glass Side Panel - White,CM-H71BW-01,False,True,True
PCCase,87a4b959-5d5e-4334-a30e-6921e7ffb983,c30m95g6c,"NZXT H710 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H710B-B1; CA-H710B-W1,False,True,True
PCCase,92b11138-9cb0-49b8-8b5a-01421aaa695d,ydrkqodyi,NZXT H700 - ATX Mid-Tower PC Gaming Case - Tempered Glass Panel - Enhanced Cable Management System – Water-Cooling Ready - Yellow/Blue,CA-H700W-NJ; CA-H700B-W1,False,True,True
PCCase,0f9901ce-8907-4d04-91ea-783b07b876d9,a4z1j0r55,"NZXT H510i ATX Mid Tower Black Tempered Glass Side Panel, Front USB 3.2 Gen 2 Type-C & USB 3.2 Gen 1 Type-A",CA-H510i-B1,False,True,True
PCCase,81d45bea-2ff2-411e-ab81-899756f0f04a,1pyusj1a0,NZXT H710 - CA-H710B-B1 - ATX Mid Tower PC Gaming Case - Front I/O USB Type-C Port - Quick-Release Tempered Glass Side Panel - Cable Management System - Water-Cooling Ready - Black,CA-H710B-B1,False,True,True
PCCase,4549408e-0885-4849-9a02-f331a31251cb,28vx68asw,NZXT H500i Mid-Tower Case (Black),CA-H500W-B1; CA-H500W-W1,False,True,True
PCCase,04454e54-af10-4065-a94f-0df2a8047aef,h3i0hoo84,"NZXT H710i ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H710i-B1,False,True,True
PCCase,1e617b6d-b23d-44dc-80b5-a04bbfb1c616,let0jrcpx,NZXT H7 Flow RGB (2023) ATX Mid Tower White Tempered Glass,CM-H71FW-R1,False,True,True
PCCase,75fe9414-3f6e-441f-8f47-135b324ceb95,8793c4eb3,NZXT S340 Elite ATX Mid Tower White Tempered Glass Side Panel Front Panel USB 3.2 Gen 1 Type-A & USB 2.0 Type-A,CA-S340W-W2,False,True,True
PCCase,044c20cb-b111-4182-be46-86b092a6d537,pujdbxddv,NZXT H500 ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H500B-W1,False,True,True
PCCase,86483e48-d980-4a5d-a6f1-9439c7cd53e1,1i4aqb3yf,NZXT S340 Elite ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A / USB 2.0 Type-A,CA-S340W-B3,False,True,True
PCCase,54ddfc67-e274-42e6-8e94-6e55584ea358,yqanog75b,NZXT H7 - Mid-Tower PC Gaming Case - Tempered Glass - Enhanced Cable Management Water-Cooling Ready - Black,2AM-000T-001T0; CM-H71BG-01,False,True,True
PCCase,41c3e816-ef98-4f5c-9b0b-d7d3b2a8357b,8wipme2tb,NZXT H200 - White - Mini-ITX PC Gaming Case - Tempered Glass Panel - All-Steel Construction - Enhanced Cable Management System - Water Cooling Ready,CA-H200B-W1,False,True,True
PCCase,f6f60ff7-1351-41e6-a2f9-3ada91e38a66,vdx3swzzk,"NZXT H510 Flow ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H52FB-01,False,True,True
PCCase,27a36d55-6b74-47df-8b77-6729f87171f1,p7069a90k,NZXT H440 ATX Mid Tower Black / White with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A Front Panel,CA-H440W-W1,False,True,True
PCCase,8e133519-13f1-4449-810b-e20e766d3695,axlvdhjda,NZXT S340 Razer ATX Mid Tower Black / Green Acrylic Side Panel,CA-S340W-RA; CA-S340W-TH,False,True,True
PCCase,8ac41fe2-cbe9-48f7-be8f-0a6904dc8977,5fo09ij9e,"NZXT H440 ATX Mid Tower Black / Red Acrylic Side Panel, USB 3.2 Gen 1 Type-A USB 2.0 Type-A Front Panel",CA-H440W-M1,False,True,True
PCCase,a67a0640-b58a-4cf9-9af9-7e74d5907d13,q5mqug48d,NZXT S340 ATX Mid Tower White with Acrylic Side Panel and USB 3.2 Gen 1 Type-A Front Panel,CA-S340W-W1,False,True,True
PCCase,b78fafa4-4ee5-43b1-b445-2ce3dcd970b2,3ceb31ofe,NZXT H210 Mini-ITX Tower Black Tempered Glass,CA-H210B-B1,False,True,True
PCCase,07d99520-525a-4ec0-9e75-2f29aa97e9c7,yqoa3rsti,"NZXT H510 Elite ATX Mid Tower Black with Tempered Glass Side Panel and Front I/O: USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H510E-B1,False,True,True
PCCase,440467c0-840e-4e74-901f-818c50bd96fe,ryx9m8yd0,"NZXT H700i ATX Mid Tower Black / Red with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-H700W-BR,False,True,True
PCCase,bc7e66b9-df11-47db-81f3-c2de53169dd9,fsugzzfwb,NZXT S340 Elite ATX Mid Tower Hyper Beast Multicolor Tempered Glass Side Panel,CA-S340E-HB,False,True,True
PCCase,569b43b9-67bb-4ae0-9717-718fb79b58a2,wxfqtdddz,NZXT Phantom ATX Full Tower Black,PHAN-001BK; 8C-B8NL2-UGB; CSNZPHAN3B,False,True,True
PCCase,7585de50-0d0f-4024-98a1-e1a55c18df58,wfbyuicrs,"NZXT H210 Mini-ITX Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H210B-W1,False,True,True
PCCase,f10cac5b-ec83-40ec-8b1d-be9397990f06,54r6bixg8,NZXT Cyberpunk 2077 H710i ATX Mid Tower Red / Black Tempered Glass Side Panel,CA-H710I-CP,False,True,True
PCCase,76ee5cbf-892a-4ba8-a699-f784b19a5446,cbtpwash4,"NZXT H7 ATX Mid Tower Black with Tempered Glass Side Panel and Front I/O: USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",CM-H71BB-01,False,True,True
PCCase,d97c8577-2180-42f9-9947-e5ec528c1230,fvyel2ulh,NZXT H2 ATX Mid Tower Black with USB 3.2 Gen 1 Type-A USB 2.0 Type-A,H2-001-BK; CS-NT-H2-B,False,True,False
PCCase,b9417e38-c1a5-46b9-b875-b1852fe7102c,mwobwhlsx,"NZXT H500i ATX Mid Tower White Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A, 428 x 210 x 460",CA-H500W-W1,False,True,True
PCCase,c864f7fa-0d91-46a7-aac4-95a9d5444431,z49im9e6f,NZXT H510i ATX Mid Tower Black / Red Tempered Glass Side Panel,CA-H510i-BR,False,True,True
PCCase,a51e5f5f-6a42-4b60-a8cc-123886cec018,0k7dc2azg,"NZXT H510 Flow ATX Mid Tower White Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H52FW-01,False,True,True
PCCase,bb7ccac3-b503-4b2e-8ec6-1e483ea227c5,bmnom7die,"NZXT Phantom 410 ATX Mid Tower White / Black with Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-PH410-W1; 8C-P4NL1-WUW,False,True,True
PCCase,ecbd93b3-4caf-4070-a20c-5c2c2ef6ce79,sb3qxnydt,"NZXT Noctis 450 ATX Mid Tower Black / Red with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-N450W-M1,False,True,True
PCCase,4bb94d89-7753-4041-bb14-95c1453e96b7,qep1vnkpl,NZXT S340 ATX Mid Tower Black / Red Acrylic Side Panel,CA-S340W-BR1; S340_Red; CA-S340MB-GR,False,True,True
PCCase,2dd085f6-8ef2-457c-a086-2fb03247636d,60q1tzsrs,NZXT H710 ATX Mid Tower Black / Red Tempered Glass Side Panel,CA-H710B-BR,False,True,True
PCCase,f5bc27cb-86ff-4b10-b45c-8a1a33186395,tp6fq8z43,NZXT Phantom ATX Full Tower White / Black with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,PHAN-001WT; 8C-B8NL2-UGW; CSNZPHAN3W,False,True,True
PCCase,334dbc84-360b-489f-9127-5a6d8379de84,t8gkb3qgc,NZXT S340 ATX Mid Tower Black Acrylic Side Panel,CA-S340W-B1,False,True,True
PCCase,405bc08d-3f2d-43f3-a0c3-faf0bfd134ee,120omcrnd,NZXT H710i ATX Mid Tower Black / Red with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-CUSB 3.2 Gen 1 Type-A,CA-H710i-BR,False,True,True
PCCase,a8f08d60-a94f-4985-9371-e13786a43bae,u7q13ingp,"NZXT H440 ATX Mid Tower Black / Green with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-H440G-M1; CA-H440W-M3,False,True,True
PCCase,1709ff41-dcb8-494d-a198-fc889ce1aced,mfatph8o1,"NZXT H700i Ninja ATX Mid Tower Blue / Yellow Tempered Glass, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-H700W-NJ,False,True,False
PCCase,ad6e7395-abfc-4355-b4d6-ba331ed273ef,k72ugybhb,"NZXT S340 Elite ATX Mid Tower Black / Red Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-S340W-B4,False,True,True
PCCase,2988a27f-df05-41f5-8688-f186177b19e1,bqr0r4mv7,NZXT H500i ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H500W-B1,False,True,True
PCCase,83d28d21-3ade-49dc-898c-aba133c16e32,szxfif0l5,NZXT H210 Mini-ITX Tower Black / Red Tempered Glass,CA-H210B-BR,False,True,True
PCCase,1c0d0235-e554-4b9e-912c-adb02be679cc,2idzb2y8r,NZXT H400i Micro ATX Mini Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H400W-BB,False,True,True
PCCase,fa92fa2f-fa23-41c6-8493-eef5ff61a403,xgfe24um2,NZXT H700 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,CA-H700B-B1,False,True,True
PCCase,42aed444-24d1-4d78-9778-da0825b60bef,ap1638tqe,NZXT H500 ATX Mid Tower Black / Red with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H500B-BR,False,True,True
PCCase,e378cb46-2dab-4707-b161-98b9301838ce,opxm87fwb,NZXT Phantom 530 ATX Full Tower White with Acrylic Side Panel and USB 3.2 Gen 1 Type-A,CA-PH530-W1,False,True,True
PCCase,48aed89a-8827-4de1-9472-e33d7b3816fd,ofc570vte,"NZXT H400i Micro ATX Mini Tower Black / White Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A",CA-H400W-WB,False,True,True
PCCase,41fa093c-bc58-4e83-a5e2-fbdc0c7b7e4a,wjwndl2ry,"NZXT Phantom 410 ATX Mid Tower Red / Black Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-PH410-R1; CSNZP410R,False,True,True
PCCase,0c3a4f63-ccdc-4f8d-943d-45d1c2b98fb1,jvjcftss5,"NZXT H710 ATX Mid Tower White Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H710B-W1,False,True,True
PCCase,4d65e0dc-bef0-4fd1-8673-9140a4627cdd,7wmo3k4ej,NZXT H7 ATX Mid Tower White / Black Tempered Glass,CM-H71BG-01,False,True,True
PCCase,5b26c7e7-17aa-4285-bdbc-c6d5f77dfc78,3v8bj854b,NZXT Phantom 240 ATX Mid Tower Black / White with Acrylic Side Panel and USB 3.2 Gen 1 Type-A,CA-PH240-W1,False,True,True
PCCase,d99436b5-1e70-438c-960d-c3b4b157f186,yvjqt1rck,NZXT H5 Flow Starfield ATX Mid Tower White / Blue Tempered Glass Front Panel: USB 3.2 Gen 2x2 Type-C and USB 3.2 Gen 1 Type-A,,False,True,True
PCCase,4be7e911-551f-4878-a422-57b1718e3f05,tozh9k6jp,NZXT H440 Hyper Beast ATX Mid Tower Blue with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,CA-H442HB-M1,False,True,True
PCCase,f5366342-797f-4e61-b26f-bffd4116c0c1,t1dno926c,NZXT H700i ATX Mid Tower Black / Blue Tempered Glass Side Panel,CA-H700W-BL,False,True,True
PCCase,035a3d9e-7a5a-4eee-90a3-157c02d101d7,ls2gdsmhz,NZXT H700 ATX Mid Tower White Tempered Glass Side Panel,CA-H700B-W1,False,True,True
PCCase,850742ad-ba96-4d43-8f50-11f7ef47bfab,uw3dpmhnp,"NZXT Phantom 410 ATX Mid Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-PH410-G1; 8C-P4NL1-WWQ; NZXT-410GUNM,False,True,True
PCCase,7f7aace1-5d94-4c77-8dce-75e8e9ad821a,ler9zu2vz,NZXT H200i Mini-ITX Tower Black Tempered Glass,CA-H200W-BB,False,True,True
PCCase,5a65e671-088d-4f39-a42a-35171e3ae2c0,04j3u8221,NZXT H700i ATX Mid Tower Black / White Tempered Glass Side Panel,CA-H700W-WB,False,True,True
PCCase,90ec066e-aa29-4744-bd90-3de0967b59f6,y7yml8gl5,"NZXT H710i ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A Front Panel",CA-H710i-W1,False,True,True
PCCase,56c14d0c-42c3-4016-9e6c-caed9a62fd27,0rvcixy2z,"NZXT H440 ATX Mid Tower Black with Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-H442W-M8,False,True,True
PCCase,cc7e7380-f791-4a62-aa58-6b49dc00db88,e1xr41tjk,"NZXT H510i Rivals ATX Mid Tower Yellow / Black with Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, and USB 3.2 Gen 1 Type-A",CA-H510I-MH-RV,False,True,True
PCCase,8769f64f-c8c8-4c0d-8ee7-715d2e8553fe,938cqwt3c,"NZXT H400i Micro ATX Mini Tower Black / Red with Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A, and 421 x 210 x 417 mm Dimensions",CA-H400W-BR,False,True,True
PCCase,3b8a9606-e6a0-48f8-852b-fcc17bf541c0,9ti71m824,NZXT Vulcan Micro ATX Mid Tower Black with Acrylic Side Panel and USB 2.0 Type-A Front Panel,VULC-001BK,False,True,False
PCCase,7c4c2e02-c80b-4ea8-9d48-3770178db835,v519t8gfk,NZXT H500 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H500B-B1,False,True,True
